SEMEL_YISHUV,SHEM_YISHUV,KALPI2022,Stat2011,yishuv_stat2011
2660,יבנה,19,5,26600005
2660,יבנה,20,5,26600005
2660,יבנה,21,4,26600004
2660,יבנה,22,5,26600005
2660,יבנה,23,8,26600008
2660,יבנה,24,8,26600008
2660,יבנה,25,3,26600003
2660,יבנה,26,2,26600002
2660,יבנה,27,2,26600002
2660,יבנה,28,3,26600003
2660,יבנה,29,2,26600002
2660,יבנה,30,4,26600004
2660,יבנה,31,8,26600008
2660,יבנה,32,8,26600008
2660,יבנה,33,8,26600008
2660,יבנה,34,8,26600008
2660,יבנה,35,6,26600006
2660,יבנה,36,4,26600004
2660,יבנה,37,7,26600007
2660,יבנה,38,8,26600008
2660,יבנה,39,4,26600004
2660,יבנה,40,3,26600003
2660,יבנה,41,6,26600006
2660,יבנה,42,2,26600002
2660,יבנה,43,9,26600009
2660,יבנה,44,9,26600009
2660,יבנה,45,2,26600002
2660,יבנה,46,9,26600009
2660,יבנה,47,9,26600009
2660,יבנה,48,9,26600009
2660,יבנה,49,9,26600009
2660,יבנה,50,9,26600009
2660,יבנה,51,9,26600009
2660,יבנה,52,9,26600009
2660,יבנה,53,9,26600009
2660,יבנה,54,9,26600009
2660,יבנה,55,9,26600009
2660,יבנה,56,9,26600009
2660,יבנה,57,9,26600009
2660,יבנה,58,9,26600009
2660,יבנה,59,9,26600009
2660,יבנה,60,9,26600009
2660,יבנה,61,9,26600009
2660,יבנה,62,9,26600009
2660,יבנה,63,9,26600009
2660,יבנה,950,1,26600001
2660,יבנה,951,9,26600009
96,יגור,1,1,960001
96,יגור,3,1,960001
798,יגל,1,1,7980001
577,יד בנימין,1,1,5770001
577,יד בנימין,2,1,5770001
577,יד בנימין,3,1,5770001
577,יד בנימין,4,1,5770001
1134,יד השמונה,1,1,11340001
758,יד חנה,1,1,7580001
358,יד מרדכי,1,1,3580001
775,יד נתן,1,1,7750001
64,"יד רמב""ם",1,1,640001
64,"יד רמב""ם",2,1,640001
1144,ידידה,1,1,11440001
9400,יהוד-מונוסון,1,6,94000006
9400,יהוד-מונוסון,2,6,94000006
9400,יהוד-מונוסון,3,5,94000005
9400,יהוד-מונוסון,4,4,94000004
9400,יהוד-מונוסון,5,4,94000004
9400,יהוד-מונוסון,6,4,94000004
9400,יהוד-מונוסון,7,1,94000001
9400,יהוד-מונוסון,8,1,94000001
9400,יהוד-מונוסון,9,1,94000001
9400,יהוד-מונוסון,10,3,94000003
9400,יהוד-מונוסון,11,3,94000003
9400,יהוד-מונוסון,12,3,94000003
9400,יהוד-מונוסון,13,1,94000001
9400,יהוד-מונוסון,14,4,94000004
9400,יהוד-מונוסון,15,3,94000003
9400,יהוד-מונוסון,16,3,94000003
9400,יהוד-מונוסון,17,5,94000005
9400,יהוד-מונוסון,18,5,94000005
9400,יהוד-מונוסון,19,6,94000006
9400,יהוד-מונוסון,20,7,94000007
9400,יהוד-מונוסון,21,4,94000004
9400,יהוד-מונוסון,22,1,94000001
9400,יהוד-מונוסון,23,6,94000006
9400,יהוד-מונוסון,24,5,94000005
9400,יהוד-מונוסון,25,7,94000007
9400,יהוד-מונוסון,26,7,94000007
9400,יהוד-מונוסון,27,7,94000007
9400,יהוד-מונוסון,28,7,94000007
9400,יהוד-מונוסון,29,5,94000005
9400,יהוד-מונוסון,30,4,94000004
9400,יהוד-מונוסון,31,7,94000007
9400,יהוד-מונוסון,32,2,94000002
9400,יהוד-מונוסון,33,4,94000004
9400,יהוד-מונוסון,34,4,94000004
9400,יהוד-מונוסון,35,6,94000006
9400,יהוד-מונוסון,36,4,94000004
9400,יהוד-מונוסון,37,4,94000004
9400,יהוד-מונוסון,38,7,94000007
9400,יהוד-מונוסון,39,4,94000004
9400,יהוד-מונוסון,101,8,94000008
9400,יהוד-מונוסון,102,8,94000008
9400,יהוד-מונוסון,103,8,94000008
9400,יהוד-מונוסון,104,8,94000008
9400,יהוד-מונוסון,105,8,94000008
1158,יהל,1,1,11580001
2009,יובל,1,1,20090001
1226,יובלים,1,1,12260001
1226,יובלים,2,1,12260001
1112,יודפת,1,1,11120001
4007,יונתן,1,1,40070001
803,יושיביה,1,1,8030001
452,יזרעאל,1,1,4520001
409,יחיעם,1,1,4090001
866,יטבתה,1,1,8660001
3607,"ייט""ב",1,1,36070001
811,יכיני,1,1,8110001
753,ינוב,1,1,7530001
2011,ינון,1,1,20110001
2011,ינון,2,1,20110001
29,יסוד המעלה,1,1,290001
29,יסוד המעלה,2,1,290001
440,יסודות,1,1,4400001
575,יסעור,1,1,5750001
1138,יעד,1,1,11380001
1117,יעל,1,1,11170001
1044,יעף,1,1,10440001
795,יערה,1,1,7950001
3566,יפית,1,1,35660001
134,יפעת,1,1,1340001
134,יפעת,2,1,1340001
453,יפתח,1,1,4530001
3749,יצהר,1,1,37490001
3749,יצהר,2,1,37490001
759,יציץ,1,1,7590001
417,יקום,1,1,4170001
3647,יקיר,1,1,36470001
3647,יקיר,2,1,36470001
241,יקנעם (מושבה),1,1,2410001
241,יקנעם (מושבה),2,1,2410001
240,יקנעם עילית,2,1,2400001
240,יקנעם עילית,3,1,2400001
240,יקנעם עילית,4,5,2400005
240,יקנעם עילית,5,2,2400002
240,יקנעם עילית,6,1,2400001
240,יקנעם עילית,7,4,2400004
240,יקנעם עילית,8,3,2400003
240,יקנעם עילית,9,4,2400004
240,יקנעם עילית,10,4,2400004
240,יקנעם עילית,11,3,2400003
240,יקנעם עילית,12,4,2400004
240,יקנעם עילית,13,4,2400004
240,יקנעם עילית,14,6,2400006
240,יקנעם עילית,15,5,2400005
240,יקנעם עילית,16,5,2400005
240,יקנעם עילית,17,5,2400005
240,יקנעם עילית,18,5,2400005
240,יקנעם עילית,20,6,2400006
240,יקנעם עילית,21,6,2400006
240,יקנעם עילית,22,6,2400006
240,יקנעם עילית,23,4,2400004
240,יקנעם עילית,24,4,2400004
240,יקנעם עילית,25,3,2400003
240,יקנעם עילית,26,6,2400006
240,יקנעם עילית,27,7,2400007
240,יקנעם עילית,28,5,2400005
240,יקנעם עילית,29,7,2400007
240,יקנעם עילית,30,7,2400007
240,יקנעם עילית,31,5,2400005
240,יקנעם עילית,32,5,2400005
240,יקנעם עילית,33,5,2400005
623,יראון,1,1,6230001
2026,ירדנה,1,1,20260001
831,ירוחם,1,1,8310001
831,ירוחם,2,1,8310001
831,ירוחם,3,1,8310001
831,ירוחם,4,1,8310001
831,ירוחם,5,1,8310001
831,ירוחם,6,1,8310001
831,ירוחם,7,1,8310001
831,ירוחם,8,1,8310001
831,ירוחם,9,1,8310001
831,ירוחם,10,1,8310001
831,ירוחם,11,1,8310001
831,ירוחם,12,1,8310001
831,ירוחם,13,1,8310001
831,ירוחם,990,1,8310001
3000,ירושלים,1,515,30000515
3000,ירושלים,2,824,30000824
3000,ירושלים,3,824,30000824
3000,ירושלים,4,824,30000824
3000,ירושלים,5,821,30000821
3000,ירושלים,6,824,30000824
3000,ירושלים,7,822,30000822
3000,ירושלים,8,532,30000532
3000,ירושלים,9,533,30000533
3000,ירושלים,10,533,30000533
3000,ירושלים,11,822,30000822
3000,ירושלים,12,823,30000823
3000,ירושלים,13,823,30000823
3000,ירושלים,14,822,30000822
3000,ירושלים,15,821,30000821
3000,ירושלים,16,821,30000821
3000,ירושלים,17,821,30000821
3000,ירושלים,18,821,30000821
3000,ירושלים,19,532,30000532
3000,ירושלים,20,821,30000821
3000,ירושלים,21,532,30000532
3000,ירושלים,22,515,30000515
3000,ירושלים,23,515,30000515
3000,ירושלים,24,532,30000532
3000,ירושלים,25,824,30000824
3000,ירושלים,26,533,30000533
3000,ירושלים,27,514,30000514
3000,ירושלים,28,514,30000514
3000,ירושלים,29,824,30000824
3000,ירושלים,30,831,30000831
3000,ירושלים,31,421,30000421
3000,ירושלים,32,823,30000823
3000,ירושלים,33,1031,30001031
3000,ירושלים,34,832,30000832
3000,ירושלים,35,1623,30001623
3000,ירושלים,36,1022,30001022
3000,ירושלים,37,413,30000413
3000,ירושלים,38,824,30000824
3000,ירושלים,39,133,30000133
3000,ירושלים,40,125,30000125
3000,ירושלים,41,825,30000825
3000,ירושלים,42,825,30000825
3000,ירושלים,43,826,30000826
3000,ירושלים,44,826,30000826
3000,ירושלים,45,826,30000826
3000,ירושלים,46,826,30000826
3000,ירושלים,47,826,30000826
3000,ירושלים,48,513,30000513
3000,ירושלים,49,832,30000832
3000,ירושלים,50,832,30000832
3000,ירושלים,51,832,30000832
3000,ירושלים,52,834,30000834
3000,ירושלים,53,834,30000834
3000,ירושלים,54,834,30000834
3000,ירושלים,55,834,30000834
3000,ירושלים,56,836,30000836
3000,ירושלים,57,835,30000835
3000,ירושלים,58,835,30000835
3000,ירושלים,59,512,30000512
3000,ירושלים,60,836,30000836
3000,ירושלים,61,836,30000836
3000,ירושלים,62,513,30000513
3000,ירושלים,63,513,30000513
3000,ירושלים,64,512,30000512
3000,ירושלים,65,512,30000512
3000,ירושלים,66,912,30000912
3000,ירושלים,67,513,30000513
3000,ירושלים,68,915,30000915
3000,ירושלים,69,1115,30001115
3000,ירושלים,70,411,30000411
3000,ירושלים,71,1335,30001335
3000,ירושלים,72,825,30000825
3000,ירושלים,73,1121,30001121
3000,ירושלים,74,914,30000914
3000,ירושלים,75,824,30000824
3000,ירושלים,76,821,30000821
3000,ירושלים,77,432,30000432
3000,ירושלים,78,1043,30001043
3000,ירושלים,79,121,30000121
3000,ירושלים,80,2911,30002911
3000,ירושלים,81,841,30000841
3000,ירושלים,82,842,30000842
3000,ירושלים,83,841,30000841
3000,ירושלים,84,848,30000848
3000,ירושלים,85,847,30000847
3000,ירושלים,86,846,30000846
3000,ירושלים,87,847,30000847
3000,ירושלים,88,848,30000848
3000,ירושלים,89,848,30000848
3000,ירושלים,90,846,30000846
3000,ירושלים,91,423,30000423
3000,ירושלים,92,1021,30001021
3000,ירושלים,93,843,30000843
3000,ירושלים,94,843,30000843
3000,ירושלים,95,1337,30001337
3000,ירושלים,96,848,30000848
3000,ירושלים,116,812,30000812
3000,ירושלים,117,812,30000812
3000,ירושלים,118,812,30000812
3000,ירושלים,119,812,30000812
3000,ירושלים,120,822,30000822
3000,ירושלים,121,822,30000822
3000,ירושלים,131,1322,30001322
3000,ירושלים,132,1322,30001322
3000,ירושלים,133,1321,30001321
3000,ירושלים,134,1321,30001321
3000,ירושלים,135,1321,30001321
3000,ירושלים,137,1321,30001321
3000,ירושלים,149,864,30000864
3000,ירושלים,150,864,30000864
3000,ירושלים,151,863,30000863
3000,ירושלים,154,864,30000864
3000,ירושלים,155,864,30000864
3000,ירושלים,157,863,30000863
3000,ירושלים,158,863,30000863
3000,ירושלים,159,863,30000863
3000,ירושלים,161,863,30000863
3000,ירושלים,162,862,30000862
3000,ירושלים,165,862,30000862
3000,ירושלים,171,861,30000861
3000,ירושלים,172,861,30000861
3000,ירושלים,186,858,30000858
3000,ירושלים,188,857,30000857
3000,ירושלים,191,856,30000856
3000,ירושלים,192,857,30000857
3000,ירושלים,193,851,30000851
3000,ירושלים,194,856,30000856
3000,ירושלים,195,852,30000852
3000,ירושלים,196,855,30000855
3000,ירושלים,197,855,30000855
3000,ירושלים,198,855,30000855
3000,ירושלים,200,854,30000854
3000,ירושלים,201,854,30000854
3000,ירושלים,203,853,30000853
3000,ירושלים,204,853,30000853
3000,ירושלים,205,833,30000833
3000,ירושלים,206,853,30000853
3000,ירושלים,207,932,30000932
3000,ירושלים,208,836,30000836
3000,ירושלים,209,915,30000915
3000,ירושלים,210,1015,30001015
3000,ירושלים,211,1015,30001015
3000,ירושלים,212,933,30000933
3000,ירושלים,213,1013,30001013
3000,ירושלים,214,1014,30001014
3000,ירושלים,215,932,30000932
3000,ירושלים,216,931,30000931
3000,ירושלים,217,934,30000934
3000,ירושלים,218,933,30000933
3000,ירושלים,219,515,30000515
3000,ירושלים,220,515,30000515
3000,ירושלים,221,514,30000514
3000,ירושלים,222,922,30000922
3000,ירושלים,223,911,30000911
3000,ירושלים,224,923,30000923
3000,ירושלים,225,913,30000913
3000,ירושלים,226,912,30000912
3000,ירושלים,227,1022,30001022
3000,ירושלים,228,1024,30001024
3000,ירושלים,229,1022,30001022
3000,ירושלים,230,912,30000912
3000,ירושלים,231,912,30000912
3000,ירושלים,232,913,30000913
3000,ירושלים,233,911,30000911
3000,ירושלים,234,922,30000922
3000,ירושלים,235,923,30000923
3000,ירושלים,236,932,30000932
3000,ירושלים,237,933,30000933
3000,ירושלים,238,915,30000915
3000,ירושלים,239,911,30000911
3000,ירושלים,240,923,30000923
3000,ירושלים,241,912,30000912
3000,ירושלים,242,914,30000914
3000,ירושלים,243,911,30000911
3000,ירושלים,244,914,30000914
3000,ירושלים,245,913,30000913
3000,ירושלים,246,915,30000915
3000,ירושלים,247,915,30000915
3000,ירושלים,248,921,30000921
3000,ירושלים,249,921,30000921
3000,ירושלים,250,923,30000923
3000,ירושלים,251,915,30000915
3000,ירושלים,252,922,30000922
3000,ירושלים,253,931,30000931
3000,ירושלים,254,933,30000933
3000,ירושלים,255,931,30000931
3000,ירושלים,256,934,30000934
3000,ירושלים,257,931,30000931
3000,ירושלים,258,934,30000934
3000,ירושלים,259,932,30000932
3000,ירושלים,260,1011,30001011
3000,ירושלים,261,1014,30001014
3000,ירושלים,262,1032,30001032
3000,ירושלים,263,932,30000932
3000,ירושלים,264,1031,30001031
3000,ירושלים,265,932,30000932
3000,ירושלים,266,933,30000933
3000,ירושלים,267,1032,30001032
3000,ירושלים,268,1016,30001016
3000,ירושלים,269,1016,30001016
3000,ירושלים,270,1015,30001015
3000,ירושלים,271,1015,30001015
3000,ירושלים,272,1015,30001015
3000,ירושלים,273,1015,30001015
3000,ירושלים,274,1014,30001014
3000,ירושלים,275,1014,30001014
3000,ירושלים,276,1011,30001011
3000,ירושלים,277,1014,30001014
3000,ירושלים,278,1016,30001016
3000,ירושלים,279,1011,30001011
3000,ירושלים,280,1013,30001013
3000,ירושלים,281,1013,30001013
3000,ירושלים,282,1013,30001013
3000,ירושלים,283,1011,30001011
3000,ירושלים,284,1011,30001011
3000,ירושלים,285,1035,30001035
3000,ירושלים,286,1032,30001032
3000,ירושלים,287,1034,30001034
3000,ירושלים,288,1032,30001032
3000,ירושלים,289,1034,30001034
3000,ירושלים,290,1031,30001031
3000,ירושלים,291,1031,30001031
3000,ירושלים,292,1031,30001031
3000,ירושלים,293,1035,30001035
3000,ירושלים,294,1031,30001031
3000,ירושלים,295,1013,30001013
3000,ירושלים,296,1012,30001012
3000,ירושלים,297,1034,30001034
3000,ירושלים,298,1012,30001012
3000,ירושלים,299,1012,30001012
3000,ירושלים,300,1144,30001144
3000,ירושלים,301,1144,30001144
3000,ירושלים,302,1144,30001144
3000,ירושלים,303,824,30000824
3000,ירושלים,304,1012,30001012
3000,ירושלים,305,1134,30001134
3000,ירושלים,306,1144,30001144
3000,ירושלים,307,1147,30001147
3000,ירושלים,308,1141,30001141
3000,ירושלים,309,1142,30001142
3000,ירושלים,310,1121,30001121
3000,ירושלים,311,1124,30001124
3000,ירושלים,312,1121,30001121
3000,ירושלים,313,1141,30001141
3000,ירושלים,314,1122,30001122
3000,ירושלים,315,1122,30001122
3000,ירושלים,316,1124,30001124
3000,ירושלים,317,1124,30001124
3000,ירושלים,318,1124,30001124
3000,ירושלים,319,1123,30001123
3000,ירושלים,320,1122,30001122
3000,ירושלים,321,1123,30001123
3000,ירושלים,322,1115,30001115
3000,ירושלים,323,1115,30001115
3000,ירושלים,324,1121,30001121
3000,ירושלים,325,1141,30001141
3000,ירושלים,326,1142,30001142
3000,ירושלים,327,1142,30001142
3000,ירושלים,328,1134,30001134
3000,ירושלים,329,1144,30001144
3000,ירושלים,330,1133,30001133
3000,ירושלים,331,1133,30001133
3000,ירושלים,332,1131,30001131
3000,ירושלים,333,1131,30001131
3000,ירושלים,334,1132,30001132
3000,ירושלים,335,1147,30001147
3000,ירושלים,336,1141,30001141
3000,ירושלים,337,1141,30001141
3000,ירושלים,338,1147,30001147
3000,ירושלים,339,1131,30001131
3000,ירושלים,340,1131,30001131
3000,ירושלים,341,1132,30001132
3000,ירושלים,342,1143,30001143
3000,ירושלים,343,1132,30001132
3000,ירושלים,344,1143,30001143
3000,ירושלים,345,1041,30001041
3000,ירושלים,346,1043,30001043
3000,ירושלים,347,1043,30001043
3000,ירושלים,348,1141,30001141
3000,ירושלים,349,1042,30001042
3000,ירושלים,350,1132,30001132
3000,ירושלים,351,1043,30001043
3000,ירושלים,352,1122,30001122
3000,ירושלים,353,1147,30001147
3000,ירושלים,354,1042,30001042
3000,ירושלים,355,1041,30001041
3000,ירושלים,356,1143,30001143
3000,ירושלים,357,1143,30001143
3000,ירושלים,358,1132,30001132
3000,ירושלים,359,1132,30001132
3000,ירושלים,360,1043,30001043
3000,ירושלים,361,1147,30001147
3000,ירושלים,362,1213,30001213
3000,ירושלים,363,1212,30001212
3000,ירושלים,364,1211,30001211
3000,ירושלים,365,1212,30001212
3000,ירושלים,366,1211,30001211
3000,ירושלים,367,1212,30001212
3000,ירושלים,368,1212,30001212
3000,ירושלים,369,1211,30001211
3000,ירושלים,370,1214,30001214
3000,ירושלים,371,1214,30001214
3000,ירושלים,372,1217,30001217
3000,ירושלים,373,1215,30001215
3000,ירושלים,374,1214,30001214
3000,ירושלים,375,1215,30001215
3000,ירושלים,376,1215,30001215
3000,ירושלים,377,1216,30001216
3000,ירושלים,378,1042,30001042
